ImageId,Object,Wkt_Pix,Flooded,length_m,travel_time_s
10500500C4DD7000_0_37_69,Road,"LINESTRING (933.0385714751337 166.89115977124834, 919.0657489907422 168.9216272823659)",False,3.809420793014013,0.34085726494398827
10500500C4DD7000_0_37_69,Road,"LINESTRING (919.0657489907422 168.9216272823659, 928.389869539625 188.31793535893567)",False,8.452331196762344,0.7562930562600523
10500500C4DD7000_0_37_69,Road,"LINESTRING (928.389869539625 188.31793535893567, 955.266847396644 231.1714865343103)",False,19.229839459344248,1.720637031079478
10500500C4DD7000_0_37_69,Road,"LINESTRING (955.266847396644 231.1714865343103, 957.4041816199347 247.57552669756137)",False,6.857711482742113,0.6136105478473616
10500500C4DD7000_0_37_69,Road,"LINESTRING (957.4041816199347 247.57552669756137, 943.7786759468427 257.6209975464339)",False,5.534780542804551,0.49523805859024256
10500500C4DD7000_0_37_69,Road,"LINESTRING (943.7786759468427 257.6209975464339, 930.179886951616 260.82699888077656)",False,3.853773287097421,0.3448258130903204
10500500C4DD7000_0_37_69,Road,"LINESTRING (1170.2292368980147 103.03829985213261, 1120.0820326853495 209.744710946623)",False,46.41088325402356,4.152727563889009
10500500C4DD7000_0_37_69,Road,"LINESTRING (1120.0820326853495 209.744710946623, 1140.8408913285402 272.20830361959133)",False,26.601789219078945,2.3802603095095693
10500500C4DD7000_0_37_69,Road,"LINESTRING (1140.8408913285402 272.20830361959133, 1158.7677821258414 282.25377447036226)",False,6.34226079128377,0.5674893335078534
10500500C4DD7000_0_37_69,Road,"LINESTRING (447.639556615506 1300.0000000005382, 440.7303498320707 1268.1259016125973)",False,13.40557426113587,1.4993707790282604
10500500C4DD7000_0_37_69,Road,"LINESTRING (440.7303498320707 1268.1259016125973, 416.36473968726983 1110.3639192601577)",False,66.04400365022929,7.386811431888566
10500500C4DD7000_0_37_69,Road,"LINESTRING (416.36473968726983 1110.3639192601577, 447.8904194797976 1006.3826092998585)",False,44.12315116615649,4.935033908168899
10500500C4DD7000_0_37_69,Road,"LINESTRING (447.8904194797976 1006.3826092998585, 515.2698808671648 911.5384031443343)",False,43.383695890161356,4.852328191007668
10500500C4DD7000_0_37_69,Road,"LINESTRING (515.2698808671648 911.5384031443343, 535.3341058877566 840.3918901886399)",False,30.11661638541844,3.368447609321139
10500500C4DD7000_0_37_69,Road,"LINESTRING (535.3341058877566 840.3918901886399, 541.0514749347919 748.2727851673069)",False,38.40805397955325,4.2958184927023595
10500500C4DD7000_0_37_69,Road,"LINESTRING (541.0514749347919 748.2727851673069, 529.5900201628558 688.9884771505787)",False,24.88580724743105,2.7833982694424493
10500500C4DD7000_0_37_69,Road,"LINESTRING (529.5900201628558 688.9884771505787, 518.1285653906825 644.3181918851104)",False,18.85796383993107,2.1092031853895703
10500500C4DD7000_0_37_69,Road,"LINESTRING (518.1285653906825 644.3181918851104, 601.244149996567 506.59371787610894)",False,61.48484599710869,6.876884171115415
10500500C4DD7000_0_37_69,Road,"LINESTRING (601.244149996567 506.59371787610894, 619.8923910943324 490.6438612349067)",False,8.29032182160677,0.9272460877781374
10500500C4DD7000_0_37_69,Road,"LINESTRING (619.8923910943324 490.6438612349067, 725.2362516217272 429.99700265013365)",False,37.717139859021394,4.2185419491568314
10500500C4DD7000_0_37_69,Road,"LINESTRING (725.2362516217272 429.99700265013365, 747.4378108653722 417.68061418911867)",False,7.820509797420749,0.8746991094108748
10500500C4DD7000_0_37_69,Road,"LINESTRING (657.1621566117609 1017.3364471928287, 902.3143920161916 798.5535727678748)",False,112.04991424382476,10.025940787743805
10500500C4DD7000_0_37_69,Road,"LINESTRING (902.3143920161916 798.5535727678748, 906.5356271070423 794.786521199073)",False,1.9293180037665634,0.1726304584615751
10500500C4DD7000_0_37_69,Road,"LINESTRING (906.5356271070423 794.786521199073, 1084.2549677686125 634.2727210362378)",False,81.87725927797966,7.326168510914429
10500500C4DD7000_0_37_69,Road,"LINESTRING (1084.2549677686125 634.2727210362378, 1175.9733226229155 560.4011069444538)",False,39.26353765410197,3.5132012933162104
10500500C4DD7000_0_37_69,Road,"LINESTRING (1175.9733226229155 560.4011069444538, 1297.0800230466928 471.48800325936185)",False,49.07737073207392,4.391318068367387
10500500C4DD7000_0_37_69,Road,"LINESTRING (1297.0800230466928 471.48800325936185, 1300.0000000000637 469.7822968326708)",False,1.0523765240446161,0.09416396958165857
10500500C4DD7000_0_37_69,Road,"LINESTRING (646.130852942235 1300.0000000005382, 614.1483053694318 1185.143900394141)",False,48.60000348345996,5.435755579306098
10500500C4DD7000_0_37_69,Road,"LINESTRING (614.1483053694318 1185.143900394141, 596.9427648723578 1127.6763264675064)",False,24.374717408020683,2.726234498928584
10500500C4DD7000_0_37_69,Road,"LINESTRING (596.9427648723578 1127.6763264675064, 657.1621566117609 1017.3364471928287)",False,48.676803619709474,5.444345429906662
10500500C4DD7000_0_30_70,Road,"LINESTRING (8.787529378489008 0, 11.425715564890782 31.978761529276536)",False,13.340958384537602,1.1937149592463854
10500500C4DD7000_0_30_70,Road,"LINESTRING (11.425715564890782 31.978761529276536, 0 69.04638049816795)",False,15.738443398576509,1.4082358087487927
10500500C4DD7000_0_30_70,Road,"LINESTRING (0 159.65368037036544, 24.329870937755608 198.87784768649118)",False,17.57449507116893,1.5725210335691597
10500500C4DD7000_0_30_70,Road,"LINESTRING (24.329870937755608 198.87784768649118, 50.13818168324797 238.09793068357692)",False,17.721354745859983,1.5856616630153886
10500500C4DD7000_0_30_70,Road,"LINESTRING (50.13818168324797 238.09793068357692, 114.60552519136695 274.5929125445731)",False,22.91049189947494,2.0499724319501555
10500500C4DD7000_0_30_70,Road,"LINESTRING (114.60552519136695 274.5929125445731, 174.82491693077003 301.9507906026926)",False,19.651919357145076,1.7584036647409695
10500500C4DD7000_0_30_70,Road,"LINESTRING (174.82491693077003 301.9507906026926, 203.46519552215207 334.785587605399)",False,15.655415445584545,1.4008066790966844
10500500C4DD7000_0_30_70,Road,"LINESTRING (203.46519552215207 334.785587605399, 227.83080566695295 361.2350986194209)",False,12.781929171086903,1.1436944498109254
10500500C4DD7000_0_30_70,Road,"LINESTRING (227.83080566695295 361.2350986194209, 265.10057118438135 436.04179643150684)",False,32.70199663364485,2.9260913236976425
10500500C4DD7000_0_30_70,Road,"LINESTRING (265.10057118438135 436.04179643150684, 296.75983436599824 498.18478897293926)",False,27.222888913813243,2.4358347274349716
10500500C4DD7000_0_30_70,Road,"LINESTRING (296.75983436599824 498.18478897293926, 418.45430170115077 737.0318884175357)",False,104.63249530398889,9.362249042948182
10500500C4DD7000_0_30_70,Road,"LINESTRING (418.45430170115077 737.0318884175357, 466.4374550126601 838.5819806989753)",False,44.187754730701236,3.953807688860168
10500500C4DD7000_0_30_70,Road,"LINESTRING (466.4374550126601 838.5819806989753, 473.5173746270284 853.5700369398746)",False,6.52163742918529,0.5835394979585979
10500500C4DD7000_0_30_70,Road,"LINESTRING (473.5173746270284 853.5700369398746, 477.9256264624615 862.894157487571)",False,4.057425542194994,0.3630480979057797
10500500C4DD7000_0_30_70,Road,"LINESTRING (477.9256264624615 862.894157487571, 482.94836188713504 882.9583825091119)",False,8.464850476878976,0.7574132495417838
10500500C4DD7000_0_30_70,Road,"LINESTRING (482.94836188713504 882.9583825091119, 477.44472626231004 911.1979109332265)",False,11.85537470208843,1.0607887170802102
10500500C4DD7000_0_30_70,Road,"LINESTRING (477.44472626231004 911.1979109332265, 445.67859636946935 1074.062778742512)",False,68.37392723632423,6.117924770608825
10500500C4DD7000_0_30_70,Road,"LINESTRING (167.8251473497603 367.51351789949166, 174.82491693077003 301.9507906026926)",False,27.377078841474976,3.0620390615465034
10500500C4DD7000_0_30_70,Road,"LINESTRING (186.28637170294337 1079.058797490744, 242.17766164027196 965.9671004037724)",False,49.40229111799596,4.42039111649928
10500500C4DD7000_0_30_70,Road,"LINESTRING (242.17766164027196 965.9671004037724, 209.20928124705276 789.9309104436812)",False,73.85947094142303,6.608757242432268
10500500C4DD7000_0_30_70,Road,"LINESTRING (209.20928124705276 789.9309104436812, 214.95336697195341 677.7475804008074)",False,46.761074997503606,4.184061828695741
10500500C4DD7000_0_30_70,Road,"LINESTRING (214.95336697195341 677.7475804008074, 227.83080566695295 599.3074144085342)",False,32.857408308105015,2.9399971642899976
10500500C4DD7000_0_30_70,Road,"LINESTRING (227.83080566695295 599.3074144085342, 229.27350626764445 576.4913715746995)",False,9.51301289320956,0.8512001515040766
10500500C4DD7000_0_30_70,Road,"LINESTRING (229.27350626764445 576.4913715746995, 209.1024145358289 529.8173354762163)",False,20.170551583385144,1.8048095547051848
10500500C4DD7000_0_30_70,Road,"LINESTRING (209.1024145358289 529.8173354762163, 186.28637170294337 477.07861351678787)",False,22.793142208516365,2.0394722806474914
10500500C4DD7000_0_30_70,Road,"LINESTRING (186.28637170294337 477.07861351678787, 167.8251473497603 367.51351789949166)",False,45.90846860209547,4.1077727811466955
10500500C4DD7000_0_30_70,Road,"LINESTRING (296.75983436599824 498.18478897293926, 414.1529165769416 497.14283853832876)",False,31.212380132868386,3.7237389802992586
10500500C4DD7000_0_30_70,Road,"LINESTRING (414.1529165769416 497.14283853832876, 464.32683746723484 487.551551211505)",False,13.924537577717073,1.6612428510757664
10500500C4DD7000_0_30_70,Road,"LINESTRING (464.32683746723484 487.551551211505, 489.38708123463476 482.5555324651713)",False,6.979897960591829,0.8327246433538332
10500500C4DD7000_0_30_70,Road,"LINESTRING (489.38708123463476 482.5555324651713, 507.3139720319359 489.84918550175)",False,5.652164148694023,0.6743216593526633
10500500C4DD7000_0_30_70,Road,"LINESTRING (507.3139720319359 489.84918550175, 525.9354964518361 502.165573962765)",False,7.129959557131333,0.8506274823587846
10500500C4DD7000_0_30_70,Road,"LINESTRING (525.9354964518361 502.165573962765, 549.6064729740378 511.7301446114862)",False,7.44845774852586,0.888625357733937
10500500C4DD7000_0_30_70,Road,"LINESTRING (549.6064729740378 511.7301446114862, 586.8495218138382 517.2070635579713)",False,10.160719070817295,1.2122069996202929
10500500C4DD7000_0_30_70,Road,"LINESTRING (586.8495218138382 517.2070635579713, 607.635097134657 524.9549001184971)",False,6.399573117810233,0.7634899925805575
10500500C4DD7000_0_30_70,Road,"LINESTRING (607.635097134657 524.9549001184971, 631.2793569792309 552.3127781747183)",False,13.015933692527767,1.5528434374287483
10500500C4DD7000_0_30_70,Road,"LINESTRING (631.2793569792309 552.3127781747183, 664.24773737245 635.321496069379)",False,35.675317478107665,4.256181994524894
10500500C4DD7000_0_30_70,Road,"LINESTRING (664.24773737245 635.321496069379, 682.8692617923502 718.7843974879868)",False,35.121757015162,4.190140421756382
10500500C4DD7000_0_30_70,Road,"LINESTRING (682.8692617923502 718.7843974879868, 676.4305424448505 776.2519714146214)",False,24.00241518818424,2.8635665936750465
10500500C4DD7000_0_30_70,Road,"LINESTRING (676.4305424448505 776.2519714146214, 654.9236168238047 815.4720544098088)",False,17.31086707142196,2.065243029279642
10500500C4DD7000_0_30_70,Road,"LINESTRING (654.9236168238047 815.4720544098088, 659.9463522482409 908.0453429531906)",False,38.589631961813474,4.603869239061498
10500500C4DD7000_0_30_70,Road,"LINESTRING (477.44472626231004 911.1979109332265, 341.77743644276603 913.9764454236229)",False,36.087380977784626,4.305342517034672
10500500C4DD7000_0_30_70,Road,"LINESTRING (358.98297693984006 861.9857904434733, 473.5173746270284 853.5700369398746)",False,30.6514199953781,3.6568146021687067
10500500C4DD7000_0_30_70,Road,"LINESTRING (466.4374550126601 838.5819806989753, 496.1998340710621 833.7195453412561)",False,8.167832970773603,0.7308368799904799
10500500C4DD7000_0_30_70,Road,"LINESTRING (496.1998340710621 833.7195453412561, 538.1183015242366 829.1509934388687)",False,11.305824558921039,1.011616370698017
10500500C4DD7000_0_30_70,Road,"LINESTRING (538.1183015242366 829.1509934388687, 544.5837375496016 836.8988299974961)",False,3.6569462750085213,0.3272142336263888
10500500C4DD7000_0_30_70,Road,"LINESTRING (544.5837375496016 836.8988299974961, 535.980967300946 930.3804855868739)",False,39.01204420179021,3.4906983000886016
10500500C4DD7000_0_30_70,Road,"LINESTRING (535.980967300946 930.3804855868739, 515.9167422803542 994.6875290280385)",False,27.316550374669877,2.444215316273253
10500500C4DD7000_0_30_70,Road,"LINESTRING (549.6064729740378 511.7301446114862, 541.7250530258466 495.78028797028395)",False,6.9673232673507055,0.623418331008474
10500500C4DD7000_0_30_70,Road,"LINESTRING (541.7250530258466 495.78028797028395, 463.6054871670077 415.4966712117129)",False,39.36998310505612,3.522725761010748
10500500C4DD7000_0_30_70,Road,"LINESTRING (463.6054871670077 415.4966712117129, 369.00173111132193 307.88189307122656)",False,51.40557353532033,4.599639722201175
10500500C4DD7000_0_30_70,Road,"LINESTRING (369.00173111132193 307.88189307122656, 327.4572971473123 257.94842228029717)",False,23.552658447975585,2.107431858265532
10500500C4DD7000_0_30_70,Road,"LINESTRING (607.635097134657 524.9549001184971, 578.6207850543475 491.45218616892134)",False,15.94704831632369,1.4269012451971805
10500500C4DD7000_0_30_70,Road,"LINESTRING (578.6207850543475 491.45218616892134, 468.97553940274355 362.5976491855674)",False,61.085102486899224,5.4657393062723
10500500C4DD7000_0_30_70,Road,"LINESTRING (468.97553940274355 362.5976491855674, 361.84166146335775 246.78085096440466)",False,56.028974753234465,5.013329881284401
10500500C4DD7000_0_39_60,Road,"LINESTRING (1266.0756093344633 747.970913654828, 1178.6586396043697 824.968379046647)",False,39.59887154682426,4.4290076443745825
10500500C4DD7000_0_39_60,Road,"LINESTRING (1178.6586396043697 824.968379046647, 1148.548943734668 871.8828652461551)",False,21.118079148863323,2.361989883328486
10500500C4DD7000_0_39_60,Road,"LINESTRING (1148.548943734668 871.8828652461551, 1136.3661386622678 939.7699435113017)",False,28.467419490650904,3.183990189988693
10500500C4DD7000_0_39_60,Road,"LINESTRING (1136.3661386622678 939.7699435113017, 1116.301913641676 979.4174933523337)",False,17.356195004454587,1.9412351248718893
10500500C4DD7000_0_39_60,Road,"LINESTRING (1116.301913641676 979.4174933523337, 1069.73474425323 1055.0256914980052)",False,33.84080070683171,3.784985762664606
10500500C4DD7000_0_39_60,Road,"LINESTRING (1069.73474425323 1055.0256914980052, 943.6053084047793 1221.7911942666053)",False,77.13202741245935,8.626971569933268
10500500C4DD7000_0_39_60,Road,"LINESTRING (943.6053084047793 1221.7911942666053, 882.847707669142 1300.0000000005382)",False,36.360332754914445,4.066787396532128
10500500C4DD7000_0_39_60,Road,"LINESTRING (1299.9999999998263 699.0069946332522, 1266.0756093344633 747.970913654828)",False,22.3004175415194,3.325640888439424
10500500C4DD7000_0_40_58,Road,"LINESTRING (964.5414392671042 1299.9999999986399, 962.5008242042359 1283.6533708242557)",False,6.831834692827235,0.6112951586280633
10500500C4DD7000_0_40_58,Road,"LINESTRING (962.5008242042359 1283.6533708242557, 958.9207893802538 1241.2807198490325)",False,17.678815992998977,1.581855403811648
10500500C4DD7000_0_40_58,Road,"LINESTRING (958.9207893802538 1241.2807198490325, 967.8708764399718 1213.0411914249178)",False,12.002769762067366,1.073977251437667
10500500C4DD7000_0_40_58,Road,"LINESTRING (967.8708764399718 1213.0411914249178, 999.0492394214372 1127.8684226286268)",False,36.43763380737809,3.260346618412499
10500500C4DD7000_0_40_58,Road,"LINESTRING (999.0492394214372 1127.8684226286268, 1014.0907290173553 1079.5913858629722)",False,20.505877464437745,1.834813660024852
10500500C4DD7000_0_40_58,Road,"LINESTRING (1014.0907290173553 1079.5913858629722, 1051.0131777237214 1013.7614917870457)",False,29.12580054897412,2.6061024113255296
10500500C4DD7000_0_40_58,Road,"LINESTRING (1051.0131777237214 1013.7614917870457, 1078.23747239204 971.1751073889002)",False,19.158553140614227,1.7142585129397125
10500500C4DD7000_0_40_58,Road,"LINESTRING (1078.23747239204 971.1751073889002, 1197.9014722151258 918.3295187189598)",False,38.65776740984223,3.4589985155549594
10500500C4DD7000_0_40_58,Road,"LINESTRING (1197.9014722151258 918.3295187189598, 1271.7196529497555 884.8535214474865)",False,24.056991287785802,2.1525582755713852
10500500C4DD7000_0_40_58,Road,"LINESTRING (1271.7196529497555 884.8535214474865, 1296.8066133950208 873.685950131594)",False,8.125498624354579,0.7270489105542751
10500500C4DD7000_0_40_58,Road,"LINESTRING (1296.8066133950208 873.685950131594, 1280.3224231984111 828.8286481213061)",False,19.19417470954107,1.7174458401522075
10500500C4DD7000_0_40_58,Road,"LINESTRING (1280.3224231984111 828.8286481213061, 1258.815497577128 818.3557104284873)",False,7.186960621760201,0.6430709217752506
10500500C4DD7000_0_40_58,Road,"LINESTRING (1258.815497577128 818.3557104284873, 1215.454329523262 808.0965061566925)",False,12.28178980290463,1.098943253660042
10500500C4DD7000_0_40_58,Road,"LINESTRING (1215.454329523262 808.0965061566925, 1163.517107898843 800.5891196971914)",False,14.141549864918332,1.265349844749314
10500500C4DD7000_0_40_58,Road,"LINESTRING (1163.517107898843 800.5891196971914, 1105.8090838716582 786.4559971460828)",False,16.41600991146936,1.4688627336676234
10500500C4DD7000_0_40_58,Road,"LINESTRING (1105.8090838716582 786.4559971460828, 1074.2834040791304 776.8914264973616)",False,9.271275150083316,0.8295700742737397
10500500C4DD7000_0_40_58,Road,"LINESTRING (1074.2834040791304 776.8914264973616, 1044.9217751875212 765.9643052805958)",False,9.028401495276551,0.8078383585608939
10500500C4DD7000_0_40_58,Road,"LINESTRING (1044.9217751875212 765.9643052805958, 1022.3461824544742 746.8351639831534)",False,9.972456229861274,0.8923099704600281
10500500C4DD7000_0_40_58,Road,"LINESTRING (1022.3461824544742 746.8351639831534, 995.0951711082903 715.8705344248475)",False,14.791327045623257,1.3234902510400195
10500500C4DD7000_0_40_58,Road,"LINESTRING (995.0951711082903 715.8705344248475, 950.6653359428977 658.0289270085734)",False,26.830856646229442,2.400756679154388
10500500C4DD7000_0_40_58,Road,"LINESTRING (950.6653359428977 658.0289270085734, 897.6594472069521 587.8709311312844)",False,32.44140942786001,2.902774644583036
10500500C4DD7000_0_40_58,Road,"LINESTRING (897.6594472069521 587.8709311312844, 851.4395946295684 520.9189365883379)",False,30.47406848803014,2.726741990697042
10500500C4DD7000_0_40_58,Road,"LINESTRING (851.4395946295684 520.9189365883379, 827.0739844847676 484.2369379825221)",False,16.595508160034427,1.4849237795306396
10500500C4DD7000_0_40_58,Road,"LINESTRING (827.0739844847676 484.2369379825221, 812.7271285114485 470.13053210761774)",False,7.00368770922173,0.6266721285989378
10500500C4DD7000_0_40_58,Road,"LINESTRING (812.7271285114485 470.13053210761774, 794.1056040915483 455.9974095565091)",False,7.68888813844062,0.6879821168969774
10500500C4DD7000_0_40_58,Road,"LINESTRING (794.1056040915483 455.9974095565091, 751.4657863381468 437.32245178111566)",False,13.737737920923665,1.2292177810418454
10500500C4DD7000_0_40_58,Road,"LINESTRING (751.4657863381468 437.32245178111566, 688.0403932636892 406.81200574485854)",False,21.09991541270874,1.8879666618386488
10500500C4DD7000_0_40_58,Road,"LINESTRING (688.0403932636892 406.81200574485854, 638.2405058625608 368.7941732491005)",False,20.633189795556486,1.8462052429810742
10500500C4DD7000_0_40_58,Road,"LINESTRING (638.2405058625608 368.7941732491005, 614.596246017987 358.3212355562817)",False,7.645516556515529,0.6841013382708956
10500500C4DD7000_0_40_58,Road,"LINESTRING (614.596246017987 358.3212355562817, 577.3264805005587 363.31725430261537)",False,10.112719708818231,0.9048603891211732
10500500C4DD7000_0_40_58,Road,"LINESTRING (685.381342185711 1299.9999999986399, 676.2316216804536 1268.8523313300743)",False,13.20219529381995,1.181298791501427
10500500C4DD7000_0_40_58,Road,"LINESTRING (676.2316216804536 1268.8523313300743, 670.487535955553 1222.392028652615)",False,19.416225391061896,1.7373143692789814
10500500C4DD7000_0_40_58,Road,"LINESTRING (670.487535955553 1222.392028652615, 674.0675707792977 1185.4962966238768)",False,15.400811636678618,1.3780253790872063
10500500C4DD7000_0_40_58,Road,"LINESTRING (674.0675707792977 1185.4962966238768, 696.2958467010453 1137.1925431782213)",False,20.97202440781873,1.876523300628018
10500500C4DD7000_0_40_58,Road,"LINESTRING (696.2958467010453 1137.1925431782213, 726.3788258928815 1102.5944454397281)",False,16.47979360165642,1.474569935724447
10500500C4DD7000_0_40_58,Road,"LINESTRING (726.3788258928815 1102.5944454397281, 767.9499765347565 1058.8592438964602)",False,21.303988623912847,1.9062266127337908
10500500C4DD7000_0_40_58,Road,"LINESTRING (767.9499765347565 1058.8592438964602, 820.2612316483403 1007.8303893166134)",False,25.39539614940786,2.2723153319083624
10500500C4DD7000_0_40_58,Road,"LINESTRING (820.2612316483403 1007.8303893166134, 842.4627908919853 955.4657008487228)",False,22.59864296029323,2.022068983562386
10500500C4DD7000_0_40_58,Road,"LINESTRING (842.4627908919853 955.4657008487228, 843.9054914926768 918.1157852979358)",False,15.565385440852733,1.3927510236983476
10500500C4DD7000_0_40_58,Road,"LINESTRING (843.9054914926768 918.1157852979358, 823.119916171858 867.0869307180891)",False,21.964361949544255,1.9653151350701732
10500500C4DD7000_0_40_58,Road,"LINESTRING (823.119916171858 867.0869307180891, 797.3383221039936 832.9162998235422)",False,15.796683139591702,1.4134469523614621
10500500C4DD7000_0_40_58,Road,"LINESTRING (797.3383221039936 832.9162998235422, 744.3057166901826 790.1161820043726)",False,22.721451116363955,2.033057544413382
10500500C4DD7000_0_40_58,Road,"LINESTRING (744.3057166901826 790.1161820043726, 685.5290255514711 739.9956944686236)",False,26.069381613655352,2.3326218337200566
10500500C4DD7000_0_40_58,Road,"LINESTRING (685.5290255514711 739.9956944686236, 643.9845915874615 694.4437588371602)",False,21.95111468991484,1.9641298040367607
10500500C4DD7000_0_40_58,Road,"LINESTRING (643.9845915874615 694.4437588371602, 627.5004013908518 664.387496322952)",False,13.26498071639575,1.1869166711162982
10500500C4DD7000_0_40_58,Road,"LINESTRING (627.5004013908518 664.387496322952, 615.3175963184515 637.5105184649838)",False,11.655375450462873,1.042893293706413
10500500C4DD7000_0_40_58,Road,"LINESTRING (615.3175963184515 637.5105184649838, 605.9934757695687 603.2864542161301)",False,14.471741744640259,1.2948945727129795
10500500C4DD7000_0_40_58,Road,"LINESTRING (605.9934757695687 603.2864542161301, 599.554756422069 579.6689110487097)",False,9.98693811170446,0.8936057723429187
10500500C4DD7000_0_40_58,Road,"LINESTRING (599.554756422069 579.6689110487097, 574.4677959768037 527.7584061028679)",False,22.629543206022372,2.024833858806583
10500500C4DD7000_0_40_58,Road,"LINESTRING (574.4677959768037 527.7584061028679, 555.8195548792754 496.7670598645611)",False,13.82852015925601,1.2373407443858278
